id,uri,primary_name_display,country
4685,http://dx.doi.org/10.13039/501100002394,Saudi Ophthalmological Society,""
4686,http://dx.doi.org/10.13039/501100002596,Gyeongju University,""
4687,http://dx.doi.org/10.13039/501100002595,Gwangju University,""
4688,http://dx.doi.org/10.13039/501100002594,Gwangju National University of Education,""
4689,http://dx.doi.org/10.13039/501100002592,Kumoh National Institute of Technology,""
4690,http://dx.doi.org/10.13039/501100002469,Dong-Eui University,""
4691,http://dx.doi.org/10.13039/501100002480,Gimcheon University,""
4692,http://dx.doi.org/10.13039/501100002482,Halla University,""
4693,http://dx.doi.org/10.13039/501100002487,Hanlyo University,""
4694,http://dx.doi.org/10.13039/501100002483,Hanbat National University,""
4695,http://dx.doi.org/10.13039/501100002485,Hanil University and Presbyterian Theological Seminary,""
4696,http://dx.doi.org/10.13039/501100002746,BC Hydro,""
4697,http://dx.doi.org/10.13039/501100002745,Bayerische Forschungsstiftung,""
4698,http://dx.doi.org/10.13039/501100002744,Bar-Ilan University,""
4699,http://dx.doi.org/10.13039/501100002749,Federaal Wetenschapsbeleid,""
4700,http://dx.doi.org/10.13039/501100002332,Semmelweis Egyetem,""
4701,http://dx.doi.org/10.13039/501100002330,Nova Scotia Department of Health and Wellness,""
4702,http://dx.doi.org/10.13039/501100002340,Nuffield Council on Bioethics,""
4703,http://dx.doi.org/10.13039/501100002342,Suomalainen Tiedeakatemia,""
4704,http://dx.doi.org/10.13039/501100002343,Institut de Recherche Robert-Sauvé en Santé et en Sécurité du Travail,""
4705,http://dx.doi.org/10.13039/501100002591,Korea National Sport University,""
4706,http://dx.doi.org/10.13039/501100002590,Korea Maritime and Ocean University,""
4707,http://dx.doi.org/10.13039/501100002569,Wonkwang University,""
4708,http://dx.doi.org/10.13039/501100002568,University of Ulsan,""
4709,http://dx.doi.org/10.13039/501100002570,Woosong University,""
4710,http://dx.doi.org/10.13039/501100002493,Hanzhong University,""
4711,http://dx.doi.org/10.13039/501100002492,Hanyoung Theological University,""
4712,http://dx.doi.org/10.13039/501100002491,Hansung University,""
4713,http://dx.doi.org/10.13039/501100002496,Hongik University,""
4714,http://dx.doi.org/10.13039/501100002495,Honam University,""
4715,http://dx.doi.org/10.13039/501100002494,Honam Theological University & Seminary,""
4716,http://dx.doi.org/10.13039/501100001825,"Danish Agency for Science, Technology and Innovation",""
4717,http://dx.doi.org/10.13039/100006126,Office of Counterintelligence,""
4718,http://dx.doi.org/10.13039/100001116,Foundation Fighting Blindness,""
4719,http://dx.doi.org/10.13039/501100001628,Central Remedial Clinic,""
4720,http://dx.doi.org/10.13039/501100002344,Max-Planck-Institut zur Erforschung Multireligiöser und Multiethnischer Gesellschaften,""
4721,http://dx.doi.org/10.13039/501100002345,Eberhard Karls Universität Tübingen,""
4722,http://dx.doi.org/10.13039/501100002346,Werner Reichardt Centre for Neuroscience,""
4723,http://dx.doi.org/10.13039/501100002338,Ministry of Education of the People's Republic of China,""
4724,http://dx.doi.org/10.13039/501100002323,"Rotman Research Institute, Baycrest",""
4725,http://dx.doi.org/10.13039/501100002573,Yonsei University,""
4726,http://dx.doi.org/10.13039/501100002574,Youngdong University,""
4727,http://dx.doi.org/10.13039/501100002571,Woosuk University,""
4728,http://dx.doi.org/10.13039/501100002572,Yewon Arts University,""
4729,http://dx.doi.org/10.13039/501100002581,"School of Medicine, CHA University",""
4730,http://dx.doi.org/10.13039/501100002582,Gwangju Institute of Science and Technology,""
4731,http://dx.doi.org/10.13039/100006394,Air Force Material Command,""
4732,http://dx.doi.org/10.13039/100006393,Air Force Civil Engineer Center,""
4733,http://dx.doi.org/10.13039/100006397,Allegheny Technologies Incorporated,""
4734,http://dx.doi.org/10.13039/100006391,AeroDynamic Solutions,""
4735,http://dx.doi.org/10.13039/501100001724,International Foundation for Science,""
4736,http://dx.doi.org/10.13039/100006685,Health Research Council of the City of New York,""
4737,http://dx.doi.org/10.13039/100006714,Roosevelt University,""
4738,http://dx.doi.org/10.13039/501100002374,"Faculty of Agriculture, Ain Shams University",""
4739,http://dx.doi.org/10.13039/501100002373,"Egyptian Society of Ear, Nose, Throat and Allied Sciences",""
4740,http://dx.doi.org/10.13039/501100002372,Egyptian Society of Cardiology,""
4741,http://dx.doi.org/10.13039/501100002370,Egyptian Mathematical Society,""
4742,http://dx.doi.org/10.13039/501100002387,"National Cancer Institute, Cairo University",""
4743,http://dx.doi.org/10.13039/501100002583,Gyeongsang National University,""
4744,http://dx.doi.org/10.13039/501100002584,Hangdong Global University,""
4745,http://dx.doi.org/10.13039/501100002585,Korea Aerospace University,""
4746,http://dx.doi.org/10.13039/501100002586,Hanseo University,""
4747,http://dx.doi.org/10.13039/501100002631,Gachon University,""
4748,http://dx.doi.org/10.13039/501100002630,Ewha Womans University,""
4749,http://dx.doi.org/10.13039/501100002632,Hallym University,""
4750,http://dx.doi.org/10.13039/501100002627,Youngsan Wonbuddhist University,""
4751,http://dx.doi.org/10.13039/501100002628,Incheon National University,""
4752,http://dx.doi.org/10.13039/501100002748,British Columbia Institute of Technology,""
4753,http://dx.doi.org/10.13039/501100002750,BMS College of Engineering,""
4754,http://dx.doi.org/10.13039/501100002753,Universidad Nacional de Colombia,""
4755,http://dx.doi.org/10.13039/501100002754,"Brain Research Imaging Centre, University of Edinburgh",""
4756,http://dx.doi.org/10.13039/501100002389,National Research Institute of Astronomy and Geophysics,""
4757,http://dx.doi.org/10.13039/501100002383,King Saud University,""
4758,http://dx.doi.org/10.13039/501100002358,Beihang University,""
4759,http://dx.doi.org/10.13039/501100002357,AZTI-Tecnalia,""
4760,http://dx.doi.org/10.13039/501100002355,Asociación Española de Psicología Conductual,""
4761,http://dx.doi.org/10.13039/501100002587,Inchon Catholic University,""
4762,http://dx.doi.org/10.13039/501100002588,Kkottongnae University,""
4839,http://dx.doi.org/10.13039/501100002561,Soongsil University,""
4763,http://dx.doi.org/10.13039/501100002589,Korea Baptist Theological University/Seminary,""
4764,http://dx.doi.org/10.13039/501100002549,Seonam University,""
4765,http://dx.doi.org/10.13039/501100002548,Seokyeong University,""
4766,http://dx.doi.org/10.13039/501100002406,Egyptian Society of Radiology and Nuclear Medicine,""
4767,http://dx.doi.org/10.13039/501100002412,Xi’an Jiaotong University,""
4768,http://dx.doi.org/10.13039/100006368,Margaret Clark Morgan Foundation,""
4769,http://dx.doi.org/10.13039/501100002629,Changwon National University,""
4770,http://dx.doi.org/10.13039/501100002624,Jesus University,""
4771,http://dx.doi.org/10.13039/501100002751,BNP Paribas Cardif,""
4772,http://dx.doi.org/10.13039/501100002752,Bodossaki Foundation,""
4773,http://dx.doi.org/10.13039/501100002784,"Canada Excellence Research Chairs, Government of Canada",""
4774,http://dx.doi.org/10.13039/501100002785,Canadian Animal Health Institute,""
4775,http://dx.doi.org/10.13039/501100002786,Canadian Association of Thoracic Surgeons,""
4776,http://dx.doi.org/10.13039/501100002350,Africagrowth Institute,""
4777,http://dx.doi.org/10.13039/501100002367,Chinese Academy of Sciences,""
4778,http://dx.doi.org/10.13039/501100002365,China Agricultural University,""
4779,http://dx.doi.org/10.13039/501100002292,Australian College of Nursing,""
4780,http://dx.doi.org/10.13039/501100002291,Botanical Society of Britain and Ireland,""
4781,http://dx.doi.org/10.13039/501100002547,Semyung University,""
4782,http://dx.doi.org/10.13039/501100002546,Sejong University,""
4783,http://dx.doi.org/10.13039/501100002555,Seoul Women`s University,""
4784,http://dx.doi.org/10.13039/501100002556,Seowon University,""
4785,http://dx.doi.org/10.13039/501100002553,Seoul National University of Science and Technology,""
4786,http://dx.doi.org/10.13039/501100002554,Seoul Theological University,""
4787,http://dx.doi.org/10.13039/501100002625,Seoul Jangsin University,""
4788,http://dx.doi.org/10.13039/501100002626,Sungkyul University,""
4789,http://dx.doi.org/10.13039/501100002642,Korea University,""
4790,http://dx.doi.org/10.13039/501100002679,Adnan Menderes Üniversitesi,""
4791,http://dx.doi.org/10.13039/501100002678,"Adelaide Research and Innovation, University of Adelaide",""
4792,http://dx.doi.org/10.13039/501100002410,"Centro universitario di ricerca e formazione per lo sviluppo competitivo delle imprese del settore vitivinicolo italiano, Università degli Studi di Firenze",""
4793,http://dx.doi.org/10.13039/501100002416,Higher Education Press,""
4794,http://dx.doi.org/10.13039/501100002418,"Institue of Chinese Materia Medica, China Academy of Chinese Medical Sciences & Peking Union Medical College",""
4795,http://dx.doi.org/10.13039/501100002420,Japanese Geotechnical Society,""
4796,http://dx.doi.org/10.13039/100006619,Friedsam Foundation,""
4797,http://dx.doi.org/10.13039/501100002670,ABB,""
4798,http://dx.doi.org/10.13039/501100002551,Seoul National University,""
4799,http://dx.doi.org/10.13039/501100002552,Seoul National University of Education,""
4800,http://dx.doi.org/10.13039/501100002550,Seoul Christian University,""
4801,http://dx.doi.org/10.13039/501100002558,Silla University,""
4802,http://dx.doi.org/10.13039/501100002557,Shingyeong University,""
4803,http://dx.doi.org/10.13039/501100002559,Sookmyung Women's University,""
4804,http://dx.doi.org/10.13039/501100002680,Adivit,""
4805,http://dx.doi.org/10.13039/501100002531,Kyungpook National University,""
4806,http://dx.doi.org/10.13039/501100002534,Mokpo Catholic University,""
4807,http://dx.doi.org/10.13039/501100002524,Kwangju Women`s University,""
4808,http://dx.doi.org/10.13039/501100002525,Kwangshin University,""
4809,http://dx.doi.org/10.13039/501100002424,Fujifilm Corporation,""
4810,http://dx.doi.org/10.13039/501100002423,Egyptian Society of Chest Diseases & Tuberculosis,""
4811,http://dx.doi.org/10.13039/501100002422,Union of Arab Chemists,""
4812,http://dx.doi.org/10.13039/501100002421,Saudi Chemical Society,""
4813,http://dx.doi.org/10.13039/100006346,Hope for Depression Research Foundation,""
4814,http://dx.doi.org/10.13039/501100002671,Universiti Tunku Abdul Rahman,""
4815,http://dx.doi.org/10.13039/501100002681,Canadian Prostate Cancer Research Initiative,""
4816,http://dx.doi.org/10.13039/501100002682,"Kemian tekniikan korkeakoulu, Aalto-yliopisto",""
4817,http://dx.doi.org/10.13039/501100002530,Kyungnam University,""
4818,http://dx.doi.org/10.13039/501100002532,Kyungsung University,""
4819,http://dx.doi.org/10.13039/501100002564,Suwon Catholic University,""
4820,http://dx.doi.org/10.13039/501100002565,Taeshin Christian University,""
4821,http://dx.doi.org/10.13039/501100002566,Tongmyong University of Information Technology,""
4822,http://dx.doi.org/10.13039/501100002567,Uiduk University,""
4823,http://dx.doi.org/10.13039/501100002560,Soonchunhyang University,""
4824,http://dx.doi.org/10.13039/501100002526,Kyongbuk University of Foreign Studies,""
4825,http://dx.doi.org/10.13039/501100002527,Kyonggi University,""
4826,http://dx.doi.org/10.13039/501100002528,Kyungdong University,""
4827,http://dx.doi.org/10.13039/501100002540,Namseoul University,""
4828,http://dx.doi.org/10.13039/501100002545,Sehan University,""
4829,http://dx.doi.org/10.13039/100006348,Delaney AIDS Research Enterprise,""
4830,http://dx.doi.org/10.13039/501100002429,VSNU Vereniging van Universiteiten,""
4831,http://dx.doi.org/10.13039/501100002427,European Observatory on Health Systems and Policies,""
4832,http://dx.doi.org/10.13039/501100002425,Governo Brasil,""
4833,http://dx.doi.org/10.13039/100006360,Frankel Family Foundation,""
4834,http://dx.doi.org/10.13039/501100002533,Methodist Theological University,""
4835,http://dx.doi.org/10.13039/501100002529,Kyungil University,""
4836,http://dx.doi.org/10.13039/501100002541,Pohang University of Science and Technology,""
4837,http://dx.doi.org/10.13039/501100002542,Presbyterian College and Theological Seminary,""
4838,http://dx.doi.org/10.13039/501100002537,Mokwon University,""
4840,http://dx.doi.org/10.13039/501100002562,Sunchon National University,""
4841,http://dx.doi.org/10.13039/501100002563,Sungshin Women`s University,""
4842,http://dx.doi.org/10.13039/501100002799,Capital Medical University,""
4843,http://dx.doi.org/10.13039/501100002790,"Canadian Network for Research and Innovation in Machining Technology, Natural Sciences and Engineering Research Council of Canada",""
4844,http://dx.doi.org/10.13039/501100002544,Sangji University,""
4845,http://dx.doi.org/10.13039/501100002543,Pusan National University,""
4846,http://dx.doi.org/10.13039/501100002538,Myongji University,""
4847,http://dx.doi.org/10.13039/501100002535,Mokpo National Maritime University,""
4848,http://dx.doi.org/10.13039/501100002536,Mokpo National University,""
4849,http://dx.doi.org/10.13039/100006361,Nick Kot Charity for TBI,""
4850,http://dx.doi.org/10.13039/100006363,National Geographic Society,""
4851,http://dx.doi.org/10.13039/100006359,Robert M. McCormick Tribune Foundation,""
4852,http://dx.doi.org/10.13039/100006358,"University of California, Santa Cruz",""
4853,http://dx.doi.org/10.13039/100006356,AACC International,""
4854,http://dx.doi.org/10.13039/501100002510,Kongju National University,""
4855,http://dx.doi.org/10.13039/501100002512,Kookmin University,""
4856,http://dx.doi.org/10.13039/501100002511,Konyang University,""
4857,http://dx.doi.org/10.13039/501100002502,Jeonju University,""
4858,http://dx.doi.org/10.13039/501100002503,Joong-ang Sangha University,""
4859,http://dx.doi.org/10.13039/501100002443,Baekseok University,""
4860,http://dx.doi.org/10.13039/501100002444,Busan Presbyterian Theological College & Seminary,""
4861,http://dx.doi.org/10.13039/501100002445,Calvin University,""
4862,http://dx.doi.org/10.13039/501100002446,Catholic University of Pusan,""
4863,http://dx.doi.org/10.13039/501100002442,Anyang University,""
4864,http://dx.doi.org/10.13039/501100002539,Nambu University,""
4865,http://dx.doi.org/10.13039/501100002506,Kangnam University,""
4866,http://dx.doi.org/10.13039/501100002507,Kangwon National University,""
4867,http://dx.doi.org/10.13039/501100002508,Kaya University,""
4868,http://dx.doi.org/10.13039/501100002509,Keimyung University,""
4869,http://dx.doi.org/10.13039/501100002504,Joongbu University,""
4870,http://dx.doi.org/10.13039/100004711,Houghton Mifflin Company,""
4871,http://dx.doi.org/10.13039/501100001144,Australian European University Institute Fellowships Association,""
4872,http://dx.doi.org/10.13039/501100001962,World Anti-Doping Agency,""
4873,http://dx.doi.org/10.13039/100001837,San Angelo Health Foundation,""
4874,http://dx.doi.org/10.13039/501100002505,Jungwon University,""
4875,http://dx.doi.org/10.13039/501100002521,Kosin University,""
4876,http://dx.doi.org/10.13039/501100002520,Korean Bible University,""
4877,http://dx.doi.org/10.13039/501100002517,Korea Nazarene University,""
4878,http://dx.doi.org/10.13039/501100002518,Korea Polytechnic University,""
4879,http://dx.doi.org/10.13039/100006613,Earhart Foundation,""
4880,http://dx.doi.org/10.13039/501100002452,Chonbuk National University,""
4881,http://dx.doi.org/10.13039/501100002523,Kwandong University,""
4882,http://dx.doi.org/10.13039/501100002522,Kunsan National University,""
4883,http://dx.doi.org/10.13039/501100002519,Korea University of Technology and Education,""
4884,http://dx.doi.org/10.13039/501100002792,Canadian Association of Optometrists,""
4885,http://dx.doi.org/10.13039/501100002791,Canadian Optometric Education Trust Fund,""
4886,http://dx.doi.org/10.13039/100004446,Institute of Current World Affairs,""
4887,http://dx.doi.org/10.13039/100002275,Pediatric Cancer Foundation,""
4888,http://dx.doi.org/10.13039/100005522,"California Sea Grant, University of California",""
4889,http://dx.doi.org/10.13039/501100002207,DG Connect,""
4890,http://dx.doi.org/10.13039/100006353,Charles Stark Draper Laboratory,""
4891,http://dx.doi.org/10.13039/501100002515,Korea National Open University,""
4892,http://dx.doi.org/10.13039/501100002516,Korea National University of Education,""
4893,http://dx.doi.org/10.13039/501100002513,Korea Christian University,""
4894,http://dx.doi.org/10.13039/501100002514,Korea Military Academy,""
4895,http://dx.doi.org/10.13039/501100002500,Jeju International University,""
4896,http://dx.doi.org/10.13039/501100002453,Cheongju National University of Education,""
4897,http://dx.doi.org/10.13039/501100002451,Chodang University,""
4898,http://dx.doi.org/10.13039/501100002456,Chonnam National University,""
4899,http://dx.doi.org/10.13039/501100002457,Chosun University,""
4900,http://dx.doi.org/10.13039/501100002448,Changshin University,""
4901,http://dx.doi.org/10.13039/501100002794,Cancerfonden,""
4902,http://dx.doi.org/10.13039/501100002793,Canadian Water Network,""
4903,http://dx.doi.org/10.13039/501100002796,Repubblica e Cantone Ticino,""
4904,http://dx.doi.org/10.13039/501100002795,CANDU Owners Group,""
4905,http://dx.doi.org/10.13039/501100002798,Cap Digital,""
4906,http://dx.doi.org/10.13039/501100002205,Gotha Research Centre of the University of Erfurt,""
4907,http://dx.doi.org/10.13039/501100002206,"Ministry of Micro, Small and Medium Enterprises",""
4908,http://dx.doi.org/10.13039/501100000954,Office of Multicultural Interests Department of Local Government,""
4909,http://dx.doi.org/10.13039/501100000192,Ontario MINISTRY OF ECONOMIC DEVELOPMENT AND INNOVATION,""
4910,http://dx.doi.org/10.13039/100006325,ARVO Foundation for Eye Research,""
4911,http://dx.doi.org/10.13039/100006120,Office of Fossil Energy,""
4912,http://dx.doi.org/10.13039/100006175,Office of Environment and Science,""
4913,http://dx.doi.org/10.13039/501100000633,Humane Slaughter Association,""
4914,http://dx.doi.org/10.13039/501100000531,Association of Commonwealth Universities,""
4915,http://dx.doi.org/10.13039/100006635,Robin Hood Foundation,""
4916,http://dx.doi.org/10.13039/501100002461,Chungbuk National University,""
4917,http://dx.doi.org/10.13039/501100002462,Chungnam National University,""
4918,http://dx.doi.org/10.13039/501100002797,Inner Mongolia Autonomous Region,""
4919,http://dx.doi.org/10.13039/501100002788,Canadian Language and Literacy Research Network,""
4920,http://dx.doi.org/10.13039/501100002789,Canadian Meteorological and Oceanographic Society,""
4921,http://dx.doi.org/10.13039/501100002756,Brian Mercer Charitable Trust,""
4922,http://dx.doi.org/10.13039/501100002755,Brennan and Company,""
4923,http://dx.doi.org/10.13039/100006318,Association for Academic Surgery Foundation,""
4924,http://dx.doi.org/10.13039/100001045,Columbia Foundation,""
4925,http://dx.doi.org/10.13039/100001041,The Cockrell Foundation,""
4926,http://dx.doi.org/10.13039/100005345,American Association for Dental Research,""
4927,http://dx.doi.org/10.13039/501100000580,"Cambridge Institute for Medical Research, University of Cambridge",""
4928,http://dx.doi.org/10.13039/501100001037,Australia and Pacific Science Foundation,""
4929,http://dx.doi.org/10.13039/100005351,Neurosurgery Research and Education Foundation,""
4930,http://dx.doi.org/10.13039/501100002465,Daejeon University,""
4931,http://dx.doi.org/10.13039/501100002467,Dankook University,""
4932,http://dx.doi.org/10.13039/501100002460,Chung-Ang University,""
4933,http://dx.doi.org/10.13039/501100002459,Chuncheon National University of Education,""
4934,http://dx.doi.org/10.13039/501100002479,Geumgang University,""
4935,http://dx.doi.org/10.13039/501100002758,British Atmospheric Data Centre,""
4936,http://dx.doi.org/10.13039/501100002757,British American Tobacco,""
4937,http://dx.doi.org/10.13039/501100002759,"Ministry of Education, British Columbia",""
4938,http://dx.doi.org/10.13039/501100002760,British Geological Survery,""
4939,http://dx.doi.org/10.13039/501100002761,"Prime Minister's Office, Brunei Darussalam",""
4940,http://dx.doi.org/10.13039/100001017,California Community Foundation,""
4941,http://dx.doi.org/10.13039/100000927,"The Harry and Jeanette Weinberg Foundation, Inc",""
4942,http://dx.doi.org/10.13039/501100002222,The World Academy of Sciences,""
4943,http://dx.doi.org/10.13039/501100001029,"Department of Defence, Australian Government",""
4944,http://dx.doi.org/10.13039/100004822,Connecticut Department of Labor,""
4945,http://dx.doi.org/10.13039/100004810,California Postsecondary Education Commission,""
4946,http://dx.doi.org/10.13039/100006096,Bogliasco Foundation,""
4947,http://dx.doi.org/10.13039/100005894,"Humanities Research Center, Rice University",""
4948,http://dx.doi.org/10.13039/100001544,"Children's Medical Research, Inc.",""
4949,http://dx.doi.org/10.13039/501100000222,Heart and Stroke Foundation of Canada,""
4950,http://dx.doi.org/10.13039/501100001415,National Foundation for India,""
4951,http://dx.doi.org/10.13039/501100001767,Wildlife Preservation Society of Australia,""
4952,http://dx.doi.org/10.13039/501100001745,Asia Pacific League of Associations for Rheumatology,""
4953,http://dx.doi.org/10.13039/100005998,Whatcom Museum,""
4954,http://dx.doi.org/10.13039/501100002181,Lullaby Trust,""
4955,http://dx.doi.org/10.13039/501100002281,Indian National Trust for Art and Cultural Heritage,""
4956,http://dx.doi.org/10.13039/501100002124,"Department of Land resource Management, Northern Territory Government",""
4957,http://dx.doi.org/10.13039/501100002125,"Department of Arts and Museums, Northern Territory Government",""
4958,http://dx.doi.org/10.13039/501100002126,"Department of Sport and Recreation, Northern Territory Government",""
4959,http://dx.doi.org/10.13039/501100002121,Pharmacy Research UK,""
4960,http://dx.doi.org/10.13039/501100002122,NSW Department of Education and Communities,""
4961,http://dx.doi.org/10.13039/501100000963,Office of Native Title,""
4962,http://dx.doi.org/10.13039/501100000967,Foundation for Rural & Regional Renewal,""
4963,http://dx.doi.org/10.13039/100001451,Amazon Conservation Association,""
4964,http://dx.doi.org/10.13039/100002943,Gratiot County Community Foundation,""
4965,http://dx.doi.org/10.13039/501100001414,Indian Council of Philosophical Research,""
4966,http://dx.doi.org/10.13039/501100000106,Saskatchewan Health Research Foundation,""
4967,http://dx.doi.org/10.13039/501100001555,Leukaemia & Blood Cancer New Zealand,""
4968,http://dx.doi.org/10.13039/501100001589,Environmental Protection Agency,""
4969,http://dx.doi.org/10.13039/501100002142,Animal Health and Veterinary Laboratories Agency,""
4970,http://dx.doi.org/10.13039/501100002287,"Department of Parks and Wildlife, Government of Western Australia",""
4971,http://dx.doi.org/10.13039/100006658,J. Hilder Harris Trust,""
4972,http://dx.doi.org/10.13039/501100002123,"Parks and Wildlife Commission of the Northern Territory, Northern Territory Government",""
4973,http://dx.doi.org/10.13039/100006398,"Roswell Park Alliance Foundation, Roswell Park Cancer Institute",""
4974,http://dx.doi.org/10.13039/100006392,AIDS Clinical Trials Group,""
4975,http://dx.doi.org/10.13039/501100002633,Hankyong National University,""
4976,http://dx.doi.org/10.13039/501100002623,Kyungwoon University,""
4977,http://dx.doi.org/10.13039/100005780,"Maine Sea Grant, University of Maine",""
4978,http://dx.doi.org/10.13039/501100002617,Youngsan University,""
4979,http://dx.doi.org/10.13039/501100002616,Youngnam Theological University and Seminary,""
4980,http://dx.doi.org/10.13039/501100002669,Elekta,""
4981,http://dx.doi.org/10.13039/501100002668,Abant Izzet Baysal Üniversitesi,""
4982,http://dx.doi.org/10.13039/100006370,Small Business Innovation Research,""
4983,http://dx.doi.org/10.13039/501100002397,Shanghai University of Sport,""
4984,http://dx.doi.org/10.13039/501100002399,Sociedade Brasileira de Ortopedia e Traumatologia,""
4985,http://dx.doi.org/10.13039/501100002390,Pan African Urological Surgeons' Association,""
4986,http://dx.doi.org/10.13039/501100002393,Saudi Heart Association,""
4987,http://dx.doi.org/10.13039/100006644,Lebensburger Foundation,""
4988,http://dx.doi.org/10.13039/501100001829,Utrecht University,""
4989,http://dx.doi.org/10.13039/501100001122,"Natural Resources, Environment, The Arts and Sport",""
5064,http://dx.doi.org/10.13039/100000984,The Asia Foundation,""
4990,http://dx.doi.org/10.13039/501100001146,Australian Library and Information Association,""
4991,http://dx.doi.org/10.13039/501100000695,British School at Rome,""
4992,http://dx.doi.org/10.13039/501100002676,Abwasserverband Achental-Inntal-Zillertal,""
4993,http://dx.doi.org/10.13039/501100002677,ActoGeniX,""
4994,http://dx.doi.org/10.13039/501100002675,Acharya N.G.Ranga Agricultural University,""
4995,http://dx.doi.org/10.13039/501100002672,Abu Dhabi National Oil Company,""
4996,http://dx.doi.org/10.13039/501100002673,Academy of Sciences Republic of Uzbekistan,""
4997,http://dx.doi.org/10.13039/501100002301,Estonian Research Council,""
4998,http://dx.doi.org/10.13039/501100002331,Stiftung Mercator Schweiz,""
4999,http://dx.doi.org/10.13039/501100002336,Daiichi Sankyo Company,""
5000,http://dx.doi.org/10.13039/501100002329,Bundesamt für Gesundheit,""
5001,http://dx.doi.org/10.13039/501100002328,Alberta Ingenuity,""
5002,http://dx.doi.org/10.13039/501100003294,Lentis,""
5003,http://dx.doi.org/10.13039/501100002635,Inha University,""
5004,http://dx.doi.org/10.13039/100006183,Office of Health and Safety,""
5005,http://dx.doi.org/10.13039/100003146,Morton Cure Paralysis Fund,""
5006,http://dx.doi.org/10.13039/501100000561,British Science Association,""
5007,http://dx.doi.org/10.13039/501100000565,British Society for Matrix Biology,""
5008,http://dx.doi.org/10.13039/100006322,American Association for Geriatric Psychiatry,""
5009,http://dx.doi.org/10.13039/100006321,American Academy of Psychiatry and the Law (AAPL),""
5010,http://dx.doi.org/10.13039/100006320,American Association of Directors of Psychiatric Residency Training,""
5011,http://dx.doi.org/10.13039/501100002327,Kela,""
5012,http://dx.doi.org/10.13039/501100002347,Bundesministerium für Bildung und Forschung,""
5013,http://dx.doi.org/10.13039/501100002339,National Center of Competence in Research Affective Sciences - Emotions in Individual Behaviour and Social Processes,""
5014,http://dx.doi.org/10.13039/501100002324,"Department of Education and Early Childhood Development, Government of Victoria",""
5015,http://dx.doi.org/10.13039/501100002654,Canadian Tobacco Control Research Initiative,""
5016,http://dx.doi.org/10.13039/501100002646,Sogang University,""
5017,http://dx.doi.org/10.13039/501100002647,Sungkyunkwan University,""
5018,http://dx.doi.org/10.13039/501100002662,Nordisk komité for jordbruks- og matforskning,""
5019,http://dx.doi.org/10.13039/501100002661,Fonds De La Recherche Scientifique - FNRS,""
5020,http://dx.doi.org/10.13039/100004826,State of Connecticut Department of Social Services,""
5021,http://dx.doi.org/10.13039/100006092,ASCLS Education and Research Fund,""
5022,http://dx.doi.org/10.13039/100006095,California Department of Pesticide Regulation,""
5023,http://dx.doi.org/10.13039/100005750,Nevada Space Grant Consortium,""
5024,http://dx.doi.org/10.13039/100006326,"Western History Association, University of Alaska Fairbanks",""
5025,http://dx.doi.org/10.13039/100006324,American Psychological Association,""
5026,http://dx.doi.org/10.13039/100006329,AABB,""
5027,http://dx.doi.org/10.13039/100006313,Help For Children,""
5028,http://dx.doi.org/10.13039/100006314,Biogen Idec,""
5029,http://dx.doi.org/10.13039/501100002325,"Department of State Development, Business and Innovation, Government of Victoria",""
5030,http://dx.doi.org/10.13039/501100002376,"Faculty of Engineering, Alexandria University",""
5031,http://dx.doi.org/10.13039/501100002375,"Faculty of Computers and Information, Cairo University",""
5032,http://dx.doi.org/10.13039/501100002379,Forensic Medicine Authority,""
5033,http://dx.doi.org/10.13039/501100002378,"Faculty of Veterinary Medicine, Cairo University",""
5034,http://dx.doi.org/10.13039/501100002441,Andong National University,""
5035,http://dx.doi.org/10.13039/501100002450,Chinju National University of Education,""
5036,http://dx.doi.org/10.13039/501100002454,Cheongju University,""
5037,http://dx.doi.org/10.13039/501100002455,Chongshin University,""
5038,http://dx.doi.org/10.13039/501100002449,Jeju National University,""
5039,http://dx.doi.org/10.13039/501100001638,Dublin City University,""
5040,http://dx.doi.org/10.13039/501100001662,"Heidelberg Center for American Studies, University of Heidelberg",""
5041,http://dx.doi.org/10.13039/100001259,National Kidney Foundation,""
5042,http://dx.doi.org/10.13039/501100000384,Higher Education Funding Council for England,""
5043,http://dx.doi.org/10.13039/100006315,CureSearch for Children's Cancer,""
5044,http://dx.doi.org/10.13039/100006316,Alliance for Clinical Trials in Oncology Foundation,""
5045,http://dx.doi.org/10.13039/100006317,Association for Academic Surgery,""
5046,http://dx.doi.org/10.13039/100006319,Association for Public Policy Analysis and Management,""
5047,http://dx.doi.org/10.13039/100006335,Office of Industrial Technologies Program,""
5048,http://dx.doi.org/10.13039/501100002377,"Faculty of Pharmacy, Cairo University",""
5049,http://dx.doi.org/10.13039/501100002371,Egyptian Society for Joint Diseases and Arthritis,""
5050,http://dx.doi.org/10.13039/501100002385,Ministry of Higher Education,""
5051,http://dx.doi.org/10.13039/501100002384,Middle East Fertility Society,""
5052,http://dx.doi.org/10.13039/501100002386,Cairo University,""
5053,http://dx.doi.org/10.13039/501100002447,Catholic University of Daegu,""
5054,http://dx.doi.org/10.13039/501100002463,Chungwoon University,""
5055,http://dx.doi.org/10.13039/501100002464,Daegu Haany University,""
5056,http://dx.doi.org/10.13039/501100002466,Daejin University,""
5057,http://dx.doi.org/10.13039/501100002468,Dong-A University,""
